ID,ERTS_number,County,City,Address1,Address2,Location,Latitude,Longitude,Medium,Incident_Category,Source_Type,Source,Oil_type,Quantity_total,QuantityToWater,Quantity_Imp,Quantity_recovered,Activity,Cause_Type,Cause,Regulated,Impact,Date_incident,CaseName,ReportID
446,664169,WHATCOM,BELLINGHAM,2761 LAKE WHATCOM BLVD,,,48.741772,-122.387207,Fresh water,Oil Spill,Vessel,RECREATIONAL VESSEL,GASOLINE,10.0,10.0,,0.0,UNDERWAY OR IN MOTION,HUMAN ERROR,SABOTAGE/SUSPECTED ILLEGAL ACTIVITY,N,WATER POLLUTION,4/7/2016,BOAT EXPLOSION LAKE WHATCOM ,170185
448,663951,KING,BELLEVUE,NORTHRUP WAY & 130TH AVE NE,,,47.61002,-122.187851,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,GASOLINE,1.0,1.0,,1.0,UNDERWAY OR IN MOTION,UNKNOWN,UNKNOWN,N,WATER POLLUTION,3/27/2016,NORTHRUP WAY &  130TH AVE NE VEHICLE ACCIDENT,176291
449,663965,SNOHOMISH,MUKILTEO,2600 MUKILTEO SPEEDWAY,,MUKILTEO SCHOOL,47.933082,-122.302639,Fresh water,Oil Spill,Facility,GOVERNMENT FACILITIES,CHEMICAL,1.0,1.0,,1.0,MAINTENANCE/TESTING,HUMAN ERROR,PROCEDURAL ERROR,N,WATER POLLUTION,3/20/2016,Mukilteo School Dist Spill,176295
450,664045,SNOHOMISH,MUKILTEO,12190 VILLAGE CENTER PL,,THAI RAMA,47.88763,-122.29674,Fresh water,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,GREASE,1.0,1.0,,1.0,NO APPROPRIATE VALUE,ORG/MANAGEMENT FAILURE,LACK OF SUPERVISION,N,POTENTIAL POLLUTION ONLY-NO RELEASE,3/31/2016,THAI RAMA Cooking Oil ,176298
451,662990,KING,RENTON,16705 127th Ave SE,,,47.45339,-122.17337,Fresh water,Oil Spill,Vehicle,BUS OR PUBLIC TRANSPORTATION,GASOLINE,5.0,5.0,,,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,NONE,2/17/2016,Renton Bus Spill,176196
452,663336,KING,SEATTLE,3232 S 150th St,,,47.46907,-122.29056,Fresh water,Oil Spill,Unknown,UNKNOWN,DIESEL/MARINE GAS OIL,1.0,1.0,,,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,3/2/2016,SeaTac Spill,176314
453,663402,SNOHOMISH,SULTAN,13917 310th Ave SE,,,47.87133,-121.81552,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,DIESEL/MARINE GAS OIL,1.0,1.0,,,UNDERWAY OR IN MOTION,HUMAN ERROR,IMPROPER EQUIPMENT USE,N,WATER POLLUTION,3/6/2016,Sultan PSE Spill,176417
455,664966,SNOHOMISH,EVERETT,2720 FULTON ST,,,47.981031,-122.195142,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,UNKNOWN,3.0,3.0,,,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,5/16/2016,Road Sheen Everett 516/2016,170222
457,664825,KING,SEATTLE,MONTLAKE CUT,,,47.64694,-121.29778,Fresh water,Oil Spill,Vessel,RECREATIONAL VESSEL,DIESEL/MARINE GAS OIL,5.0,5.0,,0.0,UNDERWAY OR IN MOTION,HUMAN ERROR,IMPROPER EQUIPMENT USE,N,,5/6/2016,PLEASURE CRAFT DIESEL RELEASE LAKE WASHINGTON ERTS 664825,170292
460,662745,KING,SEATTLE,85TH & AURORA,,,47.690571,-122.344575,Fresh water,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,UNKNOWN,15.0,15.0,,10.0,STATIC OR PERFORMING DESIGNED FUNCTION,EXTERNAL CONDITIONS,RAIN,N,WATER POLLUTION,2/5/2016,Aurora Clutch Storm Drain,176083
464,662601,KING,TUKWILA,INTERURBAN & 48TH AVE S,,,47.484225,-122.27155,Fresh water,Oil Spill,Unknown,UNKNOWN,UNKNOWN,1.0,1.0,,0.0,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,2/1/2016,Duwamish Sheen,176301
465,664981,KING,NEWCASTLE,7311 COAL CREEK PKWY,,,47.53634,-122.16531,Fresh water,Oil Spill,Private Property,RESIDENTIAL,JET FUEL/KEROSENE,1.0,1.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,HUMAN ERROR,INEXPERIENCE,N,WATER POLLUTION,5/16/2016,ERTS # 664981 5/16/2016,170213
466,664984,KING,SEATTLE,12548 LAKE CITY WAY NE,,VALUE VILLAGE,47.72061,-122.29373,Fresh water,Oil Spill,Unknown,UNKNOWN,UNKNOWN,1.0,1.0,,,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,5/16/2016,Value Village Seattle Catch Basin Pollution 664984,170211
467,665010,KING,SEATTLE,1058 12TH AVE NE,,,47.610533,-122.316789,Fresh water,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,ASPHALT/CREOSEOTE,1.0,1.0,,,Z-UNKNOWN,HUMAN ERROR,INATTENTION/DISTRACTION,N,POTENTIAL POLLUTION ONLY-NO RELEASE,5/17/2016,Comapny spilled small amount of tar into catch basin,170782
469,665024,WHATCOM,NEWHALEM,,,GORGE POWER HOUSE,48.697371,-121.209512,Fresh water,Oil Spill,Facility,GOVERNMENT FACILITIES,LUBE OIL/MOTOR OIL,5.0,5.0,,4.900000095367430,MAINTENANCE/TESTING,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,5/18/2016,Gorge Powerhouse brake oil spill Newhalem,170379
470,665029,KING,BOTHELL,1432 231ST ST SE,,,47.78866,-122.21322,Fresh water,Oil Spill,Public Lands,DRUM OR CONTAINER,OTHER,5.0,5.0,,5.0,CONSTRUCTION,HUMAN ERROR,DELIBERATE VIOLATION,N,WATER POLLUTION,5/18/2016,Paint Spill to MS4 Bothell,170377
471,665076,KING,SEATTLE,527 NE 120TH ST,,,47.715822,-122.322221,Fresh water,Oil Spill,Private Property,RESIDENTIAL,LUBE OIL/MOTOR OIL,2.0,2.0,,,MAINTENANCE/TESTING,HUMAN ERROR,DELIBERATE VIOLATION,N,WATER POLLUTION,5/19/2016,Residential Auto Repair Oil Runoff ,170358
473,665091,PIERCE,TACOMA,12005 Waller Rd E,,Intersection of Waller Rd and 120th,47.1473,-122.38763,Ditch - Wet,Vehicular Accident-Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,HYDRAULIC OIL,1.0,1.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,HUMAN ERROR,IMPROPER EQUIPMENT USE,N,WATER POLLUTION,5/21/2016,Waller Rd Vehicle Accident,170400
475,665110,KING,FEDERAL WAY,3200 PACIFIC HWY S,,,47.31,-122.31,Storm Drain Pipe,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,LUBE OIL/MOTOR OIL,1.0,1.0,,,UNDERWAY OR IN MOTION,UNKNOWN,UNKNOWN,N,CONTAMINATED ROADWAY/PARKING LOT,5/21/2016,Federal Way Car Fire Spill,170722
477,665149,PIERCE,EATONVILLE,45921 Mountain Hwy E,,Machel River Bridge Hwy 7,46.85632,-122.30288,Stream/River,Vehicular Accident-Oil Spill,Vehicle,COMMERCIAL TRUCK,LUBE OIL/MOTOR OIL,10.0,10.0,,9.0,UNDERWAY OR IN MOTION,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,5/24/2016,Machel Bridge Logging Truck Hwy   7,170443
479,665205,SNOHOMISH,EVERETT,1410 80TH ST NE,,,47.925497,-122.252698,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,DIESEL/MARINE GAS OIL,5.0,5.0,,,NOT OPERATING OR PERFORMING DESIGNED FUN,HUMAN ERROR,SABOTAGE/SUSPECTED ILLEGAL ACTIVITY,N,POTENTIAL POLLUTION ONLY-NO RELEASE,5/25/2016,Vandalized vehicle spill Everett,170511
480,665205,SNOHOMISH,EVERETT,1410 80TH ST NE,,,47.925497,-122.252698,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,GASOLINE,5.0,5.0,,,NOT OPERATING OR PERFORMING DESIGNED FUN,HUMAN ERROR,SABOTAGE/SUSPECTED ILLEGAL ACTIVITY,N,POTENTIAL POLLUTION ONLY-NO RELEASE,5/25/2016,Vandalized vehicle spill Everett,170511
482,665122,KING,SEATTLE,Rainier Ave S & S Edmunds St,,,47.55865,-122.28546,Catch Basin - Wet,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,TRANSMISSION FLUID,1.5,1.5,,,UNDERWAY OR IN MOTION,HUMAN ERROR,IMPROPER EQUIPMENT USE,N,CONTAMINATED ROADWAY/PARKING LOT,5/21/2016,Seattle Transmission Oil Spill,170727
483,665184,SNOHOMISH,EVERETT,33rd St &  Cedar St,,,47.97,-122.19,Catch Basin - Wet,Oil Spill,Vehicle,BUS OR PUBLIC TRANSPORTATION,DIESEL/MARINE GAS OIL,5.0,5.0,,,FUELING (NON-VESSEL),HUMAN ERROR,INATTENTION/DISTRACTION,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",5/24/2016,City of Everett Public Works Spill,170733
488,665269,SKAGIT,MOUNT VERNON,Jacks Ln,,POULSBO RV,48.39118,-122.33194,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,10.0,10.0,,,NOT OPERATING OR PERFORMING DESIGNED FUN,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,POTENTIAL POLLUTION ONLY-NO RELEASE,5/29/2016,Mount Vernon Freightliner Fuel Leak ,170629
489,665284,WHATCOM,FERNDALE,4200 ALDERGROVE,,,48.877526,-122.710239,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,LUBE OIL/MOTOR OIL,2.0,2.0,,,UNDERWAY OR IN MOTION,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,5/29/2016,Semi Truck Wreck,170599
490,665287,SNOHOMISH,MUKILTEO,11629 4TH PL W,,,47.87114,-122.23914,Catch Basin - Wet,Oil Spill,Vehicle,COMMERCIAL TRUCK,HYDRAULIC OIL,5.0,5.0,,,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",5/31/2016,WASTE MANAGEMENT Garbage Truck Spill,170600
491,664902,COWLITZ,LONGVIEW,714 3rd Ave,3rd Ave &   Tennant Way.,Public Roadway,46.12359,-122.9257,Fresh water,Vehicular Accident-Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,GASOLINE,1.0,1.0,,1.0,UNDERWAY OR IN MOTION,HUMAN ERROR,JUDGMENT,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",5/11/2016,3rd Ave and Tennant Way Car Accident,171594
492,665347,KING,SEATTLE,12343 LAKE CITY WAY,,THAI ONE ON,47.71859,-122.295763,Fresh water,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,GREASE,40.0,40.0,,40.0,MAINTENANCE/TESTING,HUMAN ERROR,PROCEDURAL ERROR,N,WATER POLLUTION,6/2/2016,Thai One On Restaurant Grease to Catch Basin,170914
493,665359,KING,SEATTLE,2001 15TH AVE W,,WHOLE FOODS,47.63697,-122.376251,Fresh water,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,GREASE,5.0,5.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,6/2/2016,Whole Foods 15th Ave Seattle - Grease in Catch Basin Spill,170700
496,663419,KING,NORTH BEND,,,I-90 WB,47.49453,-121.7825,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,GASOLINE,80.0,80.0,,,UNDERWAY OR IN MOTION,HUMAN ERROR,IMPROPER EQUIPMENT USE,N,CONTAMINATED ROADWAY/PARKING LOT,3/7/2016,I-90 Hay Truck Diesel Spill,178882
499,665364,CLARK,VANCOUVER,NE 13th Ave & NE 78th Street,,,45.67859,-122.6592,Catch Basin - Wet,Vehicular Accident-Oil Spill,Vehicle,COMMERCIAL TRUCK,HYDRAULIC OIL,25.0,25.0,,25.0,UNDERWAY OR IN MOTION,HUMAN ERROR,INATTENTION/DISTRACTION,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",6/3/2016,"Access Information truck, accident &  oil spill",170860
500,665428,KING,SEATAC,INTERNATIONAL BLVD & 176TH,,,47.445236,-122.296388,Fresh water,Oil Spill,Vehicle,BUS OR PUBLIC TRANSPORTATION,LUBE OIL/MOTOR OIL,2.0,2.0,,2.0,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,6/6/2016,KC Metro Power steering fluid to Roadway 6/6/2016,170867
501,665447,KING,SEATTLE,MLK JR WAY S & S KENYON ST,,,47.531537,-122.280818,Fresh water,Oil Spill,Facility,GOVERNMENT FACILITIES,LUBE OIL/MOTOR OIL,5.0,5.0,,,Z- UNKNOWN,HUMAN ERROR,DELIBERATE VIOLATION,N,WATER POLLUTION,6/7/2016,MOTOR OIL IN STORM DRAIN,170878
502,665477,KING,SEATTLE,BALLARD BRIDGE,,FISHERMANS TERMINAL,47.658571,-122.379624,Fresh water,Oil Spill,Unknown,UNKNOWN,OILY WATER MIXTURE,5.03000020980835,5.03000020980835,,0.0,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,6/8/2016,Sheen Fisherman's Terminal Seattle,170991
504,665535,KING,NEWCASTLE,7000 132ND PL SE,,CASTLE CREEK APARTMENTS,47.539455,-122.16314,Fresh water,Oil Spill,Private Property,RESIDENTIAL,PAINT (OIL-BASED),2.0,2.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,HUMAN ERROR,DELIBERATE VIOLATION,N,"SOIL CONTAMINATION, WATER POLLUTION",6/9/2016,Castle Creek Apartments Paint in Catch Basin Newcastle,170989
505,665599,KING,KIRKLAND,135 LAKE ST S,,Homeport Marina,47.673131,-122.208238,Lake,Oil Spill,Vessel,RECREATIONAL VESSEL,GASOLINE,1.0,1.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,EXTERNAL CONDITIONS,WIND,N,WATER POLLUTION,6/14/2016,Sunken pleasure craft in Lake WA,171117
507,665702,SKAGIT,BURLINGTON,1276 S BURLINGTON BLVD,,,48.46173,-122.33509,Fresh water,Oil Spill,Facility,POWER GENERATION UTILITY,MINERAL OIL/TRANSFORMER OIL,12.0,12.0,,,Z-UNKNOWN,EQUIPMENT/MATERIAL FAILURE,STRUCTURAL FAILURE,N,WATER POLLUTION,6/20/2016,Tranformer oil spill to storm drain and O/W seperator,171591
508,665705,WALLA WALLA,BURBANK,,,Ice Harbor Dam,46.24692,-118.8808,Stream/River,Oil Spill,Facility,POWER GENERATION UTILITY,LUBE OIL/MOTOR OIL,5.0,5.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,6/19/2016,Ice Harbor Dam/5 gallons hydraulic to sump,171207
509,665826,KING,SEATTLE,20008 International Blvd,,76 GAS STATION,47.42239,-122.29588,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,GASOLINE,5.0,5.0,,,NOT OPERATING OR PERFORMING DESIGNED FUN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,6/25/2016,76 Station Car Fire,171409
510,665857,KING,KIRKLAND,25 LAKESHORE PLAZA DR,,BOAT RAMP OF MARINA PARK,47.678848,-122.206657,Fresh water,Oil Spill,Unknown,UNKNOWN,GREASE,5.0,5.0,,,Z- UNKNOWN,HUMAN ERROR,SABOTAGE/SUSPECTED ILLEGAL ACTIVITY,N,WATER POLLUTION,6/28/2016,Grease Vegitable Oil Spill Kirkland,171581
511,665859,STEVENS,KETTLE FALLS,,,Lake Roosevelt,48.598345,-118.122917,Stream/River,Oil Spill,Vessel,RECREATIONAL VESSEL,LUBE OIL/MOTOR OIL,1.0,1.0,,0.0,UNDERWAY OR IN MOTION,HUMAN ERROR,IMPROPER EQUIPMENT USE,N,WATER POLLUTION,6/24/2016,Kettle Falls Marina Houseboat spill,171373
513,665839,LEWIS,CENTRALIA-LEWIS,118 Blanchard Rd,,Unnamed Creek - Lewis County,46.71382,-123.01966,Creek,Oil Spill,Vehicle,CONSTRUCTION/UTILITY VEHICLE,DIESEL/MARINE GAS OIL,10.0,10.0,,1.0,NOT OPERATING OR PERFORMING DESIGNED FUN,HUMAN ERROR,SABOTAGE/SUSPECTED ILLEGAL ACTIVITY,N,WATER POLLUTION,6/27/2016,Chehalis Rentals Excavator in Creek - Lewis County 6-27-16,171388
514,665839,LEWIS,CENTRALIA-LEWIS,118 Blanchard Rd,,Unnamed Creek - Lewis County,46.71382,-123.01966,Creek,Oil Spill,Vehicle,CONSTRUCTION/UTILITY VEHICLE,LUBE OIL/MOTOR OIL,1.0,1.0,,0.25,NOT OPERATING OR PERFORMING DESIGNED FUN,HUMAN ERROR,SABOTAGE/SUSPECTED ILLEGAL ACTIVITY,N,WATER POLLUTION,6/27/2016,Chehalis Rentals Excavator in Creek - Lewis County 6-27-16,171388
516,665885,KING,SEATTLE,8300 MILITARY RD S,,CEDAR GROVE,47.52689,-122.29357,Storm Drain Pipe,Oil Spill,Vehicle,COMMERCIAL TRUCK,COOLANT,5.0,5.0,,,Z-UNKNOWN,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,6/29/2016,Cedar Grove Coolant Spill,171484
518,665964,THURSTON,OLYMPIA,227 Adams St NE,,227 Adams Street NE,47.04669,-122.89856,Storm Drain Pipe,Fire/explosion,Facility,RETAIL PETROLEUM OUTLET,OILY WASTE,10.0,10.0,,0.0,NOT OPERATING OR PERFORMING DESIGNED FUN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,7/5/2016,Acme Fuel Fire - Olympia 7-5-16,171523
519,665967,KING,SEATTLE,2629 NW 54TH ST,,,47.667932,-122.391768,Fresh water,Oil Spill,Public Lands,PUBLIC WATERWAY,OILY WATER MIXTURE,31.420000076293900,31.420000076293900,,,STATIC OR PERFORMING DESIGNED FUNCTION,UNKNOWN,UNKNOWN,N,WATER POLLUTION,7/5/2016,Sheen Salmon Bay,171551
520,665970,KING,SEATTLE,5265 SHILSHOLE AVE NW,,STIMSON MARINA,47.66525,-122.3932,Fresh water,Oil Spill,Facility,MARINA,DIESEL/MARINE GAS OIL,10.0,10.0,,,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,7/4/2016,Sheen Stimson Marina Seattle,171532
522,665978,KING,SEATTLE,1800 BLK WESTLAKE AVE N,,,47.636604,-122.339681,Fresh water,Oil Spill,Unknown,UNKNOWN,SHEEN,12.569999694824200,12.569999694824200,,,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,7/2/2016,Mystery sheen west side Lake Union,172249
523,665696,LEWIS,CENTRALIA-LEWIS,1129 Harrison Ave,,Safeway Parking Lot,46.72783,-122.98072,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,GASOLINE,20.0,20.0,,,Z- UNKNOWN,HUMAN ERROR,SABOTAGE/SUSPECTED ILLEGAL ACTIVITY,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",6/20/2016,Centralia Punctured Gas Tank 6/20/16,171557
524,666021,KING,KIRKLAND,70 KIRKLAND AVE,,,47.675195,-122.207306,Storm Drain Pipe,Oil Spill,Unknown,UNKNOWN,GREASE,5.0,5.0,,,Z-UNKNOWN,HUMAN ERROR,SABOTAGE/SUSPECTED ILLEGAL ACTIVITY,N,"FISH KILL, WATER POLLUTION",7/6/2016,Fish Kill Kirkland,171575
527,666057,GRANT,QUINCY,,,Road 5 and Road P north 3/4 mile on right,47.1672,-119.83902,Canal,Oil Spill,Private Property,DRUM OR CONTAINER,DIESEL/MARINE GAS OIL,150.0,150.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,7/8/2016,"Quincy,Columbia Basin Irrigation/ diesel canal anonymous",171625
528,666069,KING,SEATTLE,2017 NW BLUE RIDGE DR,,,47.703637,-122.382885,Fresh water,Oil Spill,Private Property,UNDERGROUND STORAGE TANK,DIESEL/MARINE GAS OIL,5.0,5.0,,0.0,Z- UNKNOWN,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,7/7/2016,SPU mystery sheen Seattle,171643
529,666085,CLARK,VANCOUVER,100 Columbia St,,100 Columbia St,45.622,-122.677,Stream/River,Oil Spill,Vessel,RECREATIONAL VESSEL,OILY WATER MIXTURE,1.0,1.0,,0.0,BILGE PUMPING,"QUIPMENT/MATERIAL FAILURE,HUMAN ERROR,ORG/MANAGEMENT FAILURE","INADEQUATE MAINTENANCE, INATTENTION/DISTRACTION, MECHANICAL FAILURE, STRUCTURAL FAILURE",N,WATER POLLUTION,7/9/2016,PV Silver Belle Sheen ,171651
530,666086,CLARK,VANCOUVER,6417 Oklahoma Dr,,6417 Oklahoma Drive,45.62039,-122.60481,Catch Basin - Wet,Fire/explosion,Vehicle,NON-COMMERCIAL VEHICLE,OILY WATER MIXTURE,5.0,5.0,,0.0,NOT OPERATING OR PERFORMING DESIGNED FUN,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,7/10/2016,Car fire,171653
531,666108,KING,AUBURN,1529 21ST ST SE,,7-11,47.290174,-122.209039,Fresh water,Oil Spill,Facility,RETAIL PETROLEUM OUTLET,GASOLINE,2.0,2.0,,,FUELING (NON-VESSEL),HUMAN ERROR,IMPROPER EQUIPMENT USE,N,POTENTIAL POLLUTION ONLY-NO RELEASE,7/11/2016,2 gallon spill at gas station,171708
534,666024,PIERCE,FIFE,3518 Pacific Hwy E,,Travelodge Port of Tacoma WA,47.242,-122.38,Fresh water,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,ASPHALT/CREOSEOTE,1.0,1.0,,0.0,MAINTENANCE/TESTING,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,7/5/2016,Hot tar in catch basin,171885
538,666224,KITSAP,SILVERDALE,7001 FINBACK CIRCLE,BUILDING 714; AT THE SERVICE PIER,NAVAL BASE KITSAP BANGOR,47.72109,-122.73783,Puget Sound,Oil Spill,Vessel,PUBLIC VESSEL,HYDRAULIC OIL,3.0,3.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,7/16/2016,"USS Jimmy Carter, oil spill",173284
540,666245,KING,BALLARD,,,SOUTH EAST SIDE OF BALLARD BRIDGE,47.658705,-122.374654,Fresh water,Oil Spill,Public Lands,PUBLIC WATERWAY,OILY WATER MIXTURE,25.0,25.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,UNKNOWN,UNKNOWN,N,WATER POLLUTION,7/18/2016,Salmon Bay Bridge Sheen,173291
541,666260,KING,SEATTLE,1515 FAIRVIEW AVE E,,LAKE UNION DRY DOCK CO,47.63215,-122.32762,Lake,Oil Spill,Vessel,RECREATIONAL VESSEL,DIESEL/MARINE GAS OIL,31.0,31.0,,15.399999618530300,BILGE PUMPING,"QUIPMENT/MATERIAL FAILURE,UNKNOWN","STRUCTURAL FAILURE, UNKNOWN",N,WATER POLLUTION,7/19/2016,PC WILD WAVES Spill Lake Union Seattle,171927
543,666328,KING,KENT,S 228TH ST &  76TH AVE S,,,47.397612,-122.23867,Catch Basin - Wet,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,DIESEL/MARINE GAS OIL,1.0,1.0,,1.0,UNDERWAY OR IN MOTION,HUMAN ERROR,INATTENTION/DISTRACTION,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",7/20/2016,Kent Vehicle Accident Diesel Spill,171995
546,666520,KLICKITAT,TROUT LAKE,410 SUNNYSIDE ROAD,,,45.977185,-121.468548,Ditch - Wet,Oil Spill,Vehicle,TANK TRUCK,OTHER,3400.0,3400.0,,0.0,UNDERWAY OR IN MOTION,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,7/23/2016,LTI/Milky Way Trucking ERTS#666520,172137
547,666470,KING,SEATTLE,,,PIER 90,47.628242,-122.380124,Puget Sound,Oil Spill,Vessel,FISHING VESSEL,HYDRAULIC OIL,10.0,10.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,Y,WATER POLLUTION,7/26/2016,FV Katie Ann Hydraulic Oil Spill,172146
550,666461,WHATCOM,BELLINGHAM,22 MARINA DR,SLIP 24,SUDDEN VALLEY MARINA,48.720883,-122.327021,Lake,Oil Spill,Vessel,RECREATIONAL VESSEL,GASOLINE,1.0,1.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,7/26/2016,SUDDEN VALLEY PLEASURE CRAFT SINKING,174159
551,666570,PIERCE,SUMNER,14000 Stewart St SE,,,47.25005,-122.242668,Fresh water,Oil Spill,Vehicle,CONSTRUCTION/UTILITY VEHICLE,DIESEL/MARINE GAS OIL,1.0,1.0,,,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,7/29/2016,Spill to Wetland During Levee Construction in Sumner,172276
553,666635,KING,SEATTLE,1515 AIR VIEW AVE E,,LAKE UNION DRY DOCK,47.63307,-122.32845,Fresh water,Oil Spill,Facility,SHIPYARD/PORT FACILITY,UNKNOWN,2.0,2.0,,0.0,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,8/2/2016,Unknown Sheen Lake Union,173456
554,666690,KING,AUBURN,2402 AUBURN WAY S,,MUCKLESHOOT CASINO,47.289335,-122.197699,Fresh water,Oil Spill,Facility,DRUM OR CONTAINER,DIESEL/MARINE GAS OIL,50.0,50.0,,,NOT OPERATING OR PERFORMING DESIGNED FUN,EQUIPMENT/MATERIAL FAILURE,STRUCTURAL FAILURE,N,WATER POLLUTION,8/4/2016,Diesel spill at Mukilshoot Casino,174139
556,666734,PIERCE,FIFE,"I-5, MP 136",,Port of Tacoma Road northbound I-5 onramp,47.24065,-122.38101,Ditch - Wet,"Oil Spill,Vehicular Accident-Oil Spill",Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,1.0,1.0,,,UNDERWAY OR IN MOTION,HUMAN ERROR,JUDGMENT,N,CONTAMINATED ROADWAY/PARKING LOT,8/7/2016,New Sound Transportation Diesel Spill - I-5 MP 136 8-7-16,172366
559,666819,SNOHOMISH,MARYSVILLE,6331 70th Pl NE,,,48.05986,-122.14513,Catch Basin - Wet,Oil Spill,Private Property,RESIDENTIAL,OILY WASTE,5.0,5.0,,5.0,Z-UNKNOWN,HUMAN ERROR,DELIBERATE VIOLATION,N,WATER POLLUTION,8/9/2016,Marysville Catch Basin Spill,172417
