ID,ERTS_number,County,City,Address1,Address2,Location,Latitude,Longitude,Medium,Incident_Category,Source_Type,Source,Oil_type,Quantity_total,QuantityToWater,Quantity_Imp,Quantity_recovered,Activity,Cause_Type,Cause,Regulated,Impact,Date_incident,CaseName,ReportID
210,661535,KING,ISSAQUAH,800 FRONT ST N,,AM PM GAS STATION,47.538277,-122.035922,Fresh water,Oil Spill,Facility,RETAIL PETROLEUM OUTLET,DIESEL/MARINE GAS OIL,2.0,2.0,,1.0,FUELING (VESSEL),HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,12/14/2015,DIESEL SPILL AMPM STATION ISSAQUAH ERTS 661535,165278
211,661562,KING,TUKWILA,400 COSTCO DR,SUITE 150,COSTCO PARKING LOT,47.445453,-122.248404,Fresh water,Oil Spill,Unknown,UNKNOWN,GREASE,45.0,45.0,,45.0,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,12/16/2015,COSTCO GREASE RELEASE TUKWILA ERTS 661562,165280
212,661582,THURSTON,OLYMPIA,650 Marine Dr NE,,Swantown Boatworks Parking Lot,47.0501,-122.89653,Storm Water Retention Pond - Wet,Oil Spill,Vessel,RECREATIONAL VESSEL,DIESEL/MARINE GAS OIL,1.0,1.0,,1.0,NOT OPERATING OR PERFORMING DESIGNED FUN,HUMAN ERROR,PROCEDURAL ERROR,N,CONTAMINATED ROADWAY/PARKING LOT,12/16/2015,MV EVELYN MAE at Swantown Boatworks,166324
214,661631,CLARK,VANCOUVER,17700 SE Evergreen Hwy,,192nd and Highway 14,45.586695,-122.490566,Ditch - Wet,Oil Spill,Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,20.0,20.0,,0.0,FUELING (NON-VESSEL),HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,12/18/2015,"diesel spill, Fisher Quarry",165164
215,661638,FRANKLIN,KAHLOTUS,5520 Devils Canyon Rd,,Lower Monumental Dam,46.563132,-118.538987,Reservoir,Oil Spill,Facility,POWER GENERATION UTILITY,GREASE,1.0,1.0,,1.0,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,12/17/2015,Lower Monumental Dam Grease Spill,165175
216,661618,WHATCOM,FERNDALE,3901 UNICK RD,,PHILLIPS 66 REFINERY,48.833891,-122.68807,Wastewater Treatment Facility,Fire/explosion,Facility,REFINERY,BUNKER OIL/HFO,42.0,42.0,,42.0,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,OTHER - EQUIPMENT/MATERIAL FAILURE,Y,WATER POLLUTION,12/18/2015,Ferndale Phillips 66 Fire,165594
217,661486,KING,KENT,8610 S 212TH ST,,,47.412179,-122.226087,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,LUBE OIL/MOTOR OIL,1.0,1.0,,1.0,NOT OPERATING OR PERFORMING DESIGNED FUN,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,12/14/2015,ERTS # 661486,165203
219,661662,KING,SEATTLE,SPOKANE ST & 6TH AVE S,,,47.571401,-122.325975,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,20.0,20.0,,20.0,UNDERWAY OR IN MOTION,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,12/21/2015,ERTS # 661662 - Semi Truck Wreck Seattle,165573
220,661675,ISLAND,OAK HARBOR,550 SW WATERLOO RD,,,48.27183,-122.66417,Ditch - Wet,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,HYDRAULIC OIL,30.0,30.0,,12.0,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,12/21/2015,City of Oak Harbor Garbage Truck Hydraulic Oil Spill,165257
221,661733,COWLITZ,LONGVIEW,8747 WILLOW DRIVE RD,,8747 WILLOW GRIVE RD,46.180215,-123.075239,Fresh water,Oil Spill,Facility,POWER GENERATION UTILITY,MINERAL OIL/TRANSFORMER OIL,25.0,25.0,,,NOT OPERATING OR PERFORMING DESIGNED FUN,EXTERNAL CONDITIONS,WIND,N,WATER POLLUTION,12/21/2015,Mineral Oil Spill Cowlitz County PUD,165284
222,661685,CLARK,YACOLT,,,2 miles east of Sunset Camp Ground & FS Rd 42,45.822653,-122.242944,Fresh water,Oil Spill,Public Lands,HIGHWAY/ROAD,DIESEL/MARINE GAS OIL,1.0,1.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,12/21/2015,US Forestry Road 42 Diesel Spill,165286
223,661755,PIERCE,TACOMA,401 E Alexander Ave Bldg 592,,TACOMA TRIDENT SEAFOODS,47.28201,-122.40791,Puget Sound,Oil Spill,Vessel,FISHING VESSEL,HYDRAULIC OIL,5.0,5.0,,,MAINTENANCE/TESTING,"UMAN ERROR,UNKNOWN","PROCEDURAL ERROR, UNKNOWN",Y,WATER POLLUTION,12/26/2015,"F/V Aleutian Falcon, hydraulic oil spill",165303
224,661761,SNOHOMISH,EVERETT,10921 19TH AVE SE,,CHEVRON STATION 1117,47.898516,-122.206382,Wastewater Treatment Facility,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,GASOLINE,1.0,1.0,,1.0,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,12/24/2015,CHEVRON STATION GASOLINE SPILL,165343
227,661767,KING,KENT,8030 S 216TH ST,,,47.40865,-122.23351,Fresh water,Oil Spill,Unknown,UNKNOWN,LUBE OIL/MOTOR OIL,200.0,200.0,,150.0,Z- OTHER,"UMAN ERROR,UNKNOWN","SABOTAGE/SUSPECTED ILLEGAL ACTIVITY, UNKNOWN",N,WATER POLLUTION,12/27/2015,Kent wetlands waste oil spill 12/27/2015,165331
228,661769,KING,TUKWILA,15426 35TH AVE S,,TUKWILA LINK LIGHT RAIL STATION,47.464068,-122.287971,Fresh water,Oil Spill,Vehicle,BUS OR PUBLIC TRANSPORTATION,DIESEL/MARINE GAS OIL,8.0,8.0,,8.0,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,CONTAMINATED ROADWAY/PARKING LOT,12/27/2015,METRO BUS DIESEL LEAK TUKWILA,165330
229,661787,STEVENS,COLVILLE,,,Black Lake,48.562251,-117.625845,Lake,Vehicular Accident-Oil Spill,Vehicle,OTHER - VEHICLE,GASOLINE,3.0,3.0,,,UNDERWAY OR IN MOTION,HUMAN ERROR,IMPROPER EQUIPMENT USE,N,POTENTIAL POLLUTION ONLY-NO RELEASE,12/26/2015,Black Lake/UTV through ice,165337
232,661844,STEVENS,COLVILLE,,,Black Lake,48.562251,-117.625845,Lake,Vehicular Accident-Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,GASOLINE,3.0,3.0,,0.0,UNDERWAY OR IN MOTION,EXTERNAL CONDITIONS,ICE,N,POTENTIAL POLLUTION ONLY-NO RELEASE,12/24/2015,Galbreath UTV/ Black LK Stevens County,165410
233,661850,SNOHOMISH,ARLINGTON,27121 State Route 9 NE,,,48.24223,-122.16017,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,15.0,15.0,,,UNDERWAY OR IN MOTION,HUMAN ERROR,ILLNESS,N,"CONTAMINATED ROADWAY/PARKING LOT, SOIL CONTAMINATION, WATER POLLUTION",12/30/2015,Olmsted Transportation Diesel Spill,165419
234,661826,PIERCE,TACOMA,110 E 26th St,,Brown & Haley,47.238,-122.433,Catch Basin - Wet,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,HYDRAULIC OIL,15.0,15.0,,15.0,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,12/29/2015,City of Tacoma Garbage Truck Spill,165434
238,661712,SNOHOMISH,LAKE STEVENS,4915 SCHWARTZ MILLER RD,,,48.04049,-122.02418,Fresh water,Oil Spill,Facility,DRUM OR CONTAINER,DIESEL/MARINE GAS OIL,1.0,1.0,,,NOT OPERATING OR PERFORMING DESIGNED FUN,EQUIPMENT/MATERIAL FAILURE,STRUCTURAL FAILURE,N,WATER POLLUTION,12/22/2015,Drum Recovery Lake Stevens,171696
239,661715,KING,SHORELINE,18632 CORLISS AVE N,,,47.76518,-122.33205,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,WASTE OIL,1.0,1.0,,,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,STRUCTURAL FAILURE,N,WATER POLLUTION,12/21/2015,ERTS 661715,171695
241,661860,KING,SEATTLE,STONE WAY N & N 48TH ST,,,47.663579,-122.341168,Fresh water,Oil Spill,Vehicle,BUS OR PUBLIC TRANSPORTATION,GASOLINE,5.0,5.0,,0.0,UNDERWAY OR IN MOTION,UNKNOWN,UNKNOWN,N,WATER POLLUTION,12/31/2015,Stone way USPS spill,165624
272,660741,KING,SEATTLE,NE 145TH & 30TH NE,,,47.733684,-122.29655,Storm Drain Pipe,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,COOLANT,5.0,5.0,,,Z- OTHER,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,11/13/2015,ERTS# 660741,169743
298,661127,KING,BLACK DIAMOND,31509 3rd Ave,,76 GAS STATION,47.3191,-122.00578,Fresh water,Oil Spill,Facility,RETAIL PETROLEUM OUTLET,DIESEL/MARINE GAS OIL,1.0,1.0,,,NOT OPERATING OR PERFORMING DESIGNED FUN,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,CONTAMINATED ROADWAY/PARKING LOT,11/30/2015,ERTS 661127,177686
